YEAR,DANE_sede,MATEMATICAS_PUNT,x,y,students
2009,105001013439,41.48909090909091,-75.569511,6.3063197,55
2010,105001013439,44.2869230769231,-75.569511,6.3063197,52
2011,105001013439,44.81428571428572,-75.569511,6.3063197,70
2012,105001013439,46.92682926829269,-75.569511,6.3063197,41
2013,105001013439,44.27083333333334,-75.569511,6.3063197,48
2004,105001014052,40.3263633034446,-75.54644,6.2987442,11
2005,105001014052,44.69511653101721,-75.54644,6.2987442,43
2006,105001014052,43.74826923076925,-75.54644,6.2987442,52
2007,105001014052,43.01530612244899,-75.54644,6.2987442,49
2008,105001014052,41.62875,-75.54644,6.2987442,48
2009,105001014052,42.1425806451613,-75.54644,6.2987442,62
2010,105001014052,41.9219512195122,-75.54644,6.2987442,82
2011,105001014052,43.33333333333334,-75.54644,6.2987442,60
2012,105001014052,41.47887323943662,-75.54644,6.2987442,71
2013,105001014052,41.87837837837838,-75.54644,6.2987442,74
2004,105001014397,40.12849963506063,-75.58078,6.2841434,60
2005,105001014397,42.86297655105591,-75.58078,6.2841434,84
2006,105001014397,43.80207207207209,-75.58078,6.2841434,111
2007,105001014397,42.73527272727273,-75.58078,6.2841434,110
2008,105001014397,43.88314285714285,-75.58078,6.2841434,105
2009,105001014397,41.88169230769227,-75.58078,6.2841434,130
2010,105001014397,44.1963888888889,-75.58078,6.2841434,144
2011,105001014397,47,-75.58078,6.2841434,111
2012,105001014397,46.63541666666666,-75.58078,6.2841434,96
2013,105001014397,43.92941176470588,-75.58078,6.2841434,85
2004,105001014851,40.5141279763038,-75.592033,6.2832475,109
2005,105001014851,45.20413819674788,-75.592033,6.2832475,145
2006,105001014851,45.7885034013605,-75.592033,6.2832475,147
2007,105001014851,44.77699999999997,-75.592033,6.2832475,150
2008,105001014851,45.90039370078744,-75.592033,6.2832475,127
2009,105001014851,47.43677419354835,-75.592033,6.2832475,124
2010,105001014851,46.65026143790852,-75.592033,6.2832475,153
2011,105001014851,51.4,-75.592033,6.2832475,130
2012,105001014851,46.14814814814815,-75.592033,6.2832475,135
2013,105001014851,49.08870967741935,-75.592033,6.2832475,124
2004,105001015091,40.7279159228007,-75.547768,6.2928481,24
2005,105001015091,41.61166715621948,-75.547768,6.2928481,24
2006,105001015091,44.04609756097563,-75.547768,6.2928481,41
2007,105001015091,42.11549019607844,-75.547768,6.2928481,51
2008,105001015091,43.4853846153846,-75.547768,6.2928481,39
2009,105001015091,42.91589285714286,-75.547768,6.2928481,56
2010,105001015091,40.08607843137255,-75.547768,6.2928481,51
2011,105001015091,46.82051282051282,-75.547768,6.2928481,39
2012,105001015091,43.18,-75.547768,6.2928481,50
2013,105001015091,41.66666666666666,-75.547768,6.2928481,42
2004,105001015148,41.21266593933105,-75.60614,6.2782621,15
2005,105001015148,43.35550041198731,-75.60614,6.2782621,20
2006,105001015148,44.5225,-75.60614,6.2782621,28
2007,105001015148,44.2982142857143,-75.60614,6.2782621,28
2008,105001015148,41.17866666666666,-75.60614,6.2782621,15
2009,105001015148,42.48266666666667,-75.60614,6.2782621,30
2010,105001015148,41.75409090909091,-75.60614,6.2782621,22
2011,105001015148,42.06666666666667,-75.60614,6.2782621,30
2012,105001015148,46.55,-75.60614,6.2782621,20
2013,105001015148,40.6875,-75.60614,6.2782621,32
2004,105001015172,39.29866619110108,-75.629166,6.2586179,30
2005,105001015172,44.10432454702016,-75.629166,6.2586179,37
2006,105001015172,43.71522388059704,-75.629166,6.2586179,67
2007,105001015172,41.91611940298508,-75.629166,6.2586179,67
2008,105001015172,41.90625000000002,-75.629166,6.2586179,72
2009,105001015172,41.49092592592594,-75.629166,6.2586179,54
2010,105001015172,40.62894230769233,-75.629166,6.2586179,104
2011,105001015172,41.89189189189189,-75.629166,6.2586179,111
2012,105001015172,44.63529411764706,-75.629166,6.2586179,85
2013,105001015172,42.22222222222222,-75.629166,6.2586179,72
2004,105001015211,39.17849941253662,-75.540993,6.2395434,20
2005,105001015211,42.81521788887355,-75.540993,6.2395434,23
2006,105001015211,44.31176470588235,-75.540993,6.2395434,17
2007,105001015211,43.23736842105263,-75.540993,6.2395434,19
2008,105001015211,43.50444444444445,-75.540993,6.2395434,27
2009,105001015211,43.04461538461538,-75.540993,6.2395434,26
2010,105001015211,43.54677419354838,-75.540993,6.2395434,31
2011,105001015211,42.36363636363637,-75.540993,6.2395434,33
2012,105001015211,40.20588235294117,-75.540993,6.2395434,34
2013,105001015211,42.53488372093023,-75.540993,6.2395434,43
2004,105001016420,40.06626612345378,-75.564651,6.2926164,75
2005,105001016420,42.32041264563492,-75.564651,6.2926164,97
2006,105001016420,44.19780219780223,-75.564651,6.2926164,91
2007,105001016420,46.7260824742268,-75.564651,6.2926164,97
2008,105001016420,43.86276190476193,-75.564651,6.2926164,105
2009,105001016420,42.73571428571429,-75.564651,6.2926164,91
2010,105001016420,45.89681318681319,-75.564651,6.2926164,91
2011,105001016420,48.45238095238095,-75.564651,6.2926164,84
2012,105001016420,46.57692307692308,-75.564651,6.2926164,78
2013,105001016420,43.20238095238095,-75.564651,6.2926164,84
2004,105001017876,34.18999862670898,-75.559044,6.279531,1
2005,105001017876,44.34727269952948,-75.559044,6.279531,11
2006,105001017876,47.44571428571428,-75.559044,6.279531,14
2007,105001017876,42.28000000000001,-75.559044,6.279531,18
2008,105001017876,42.56705882352941,-75.559044,6.279531,17
2009,105001017876,40.49363636363636,-75.559044,6.279531,22
2010,105001017876,39.60999999999999,-75.559044,6.279531,25
2011,105001017876,34.6875,-75.559044,6.279531,32
2012,105001017876,39.35897435897436,-75.559044,6.279531,39
2013,105001017876,37.08,-75.559044,6.279531,25
2004,105001017965,40.64909033341841,-75.573532,6.2939601,22
2005,105001017965,43.45083342658149,-75.573532,6.2939601,36
2006,105001017965,47.55264705882355,-75.573532,6.2939601,34
2007,105001017965,45.07687500000002,-75.573532,6.2939601,32
2008,105001017965,42.64526315789473,-75.573532,6.2939601,38
2009,105001017965,43.96062500000001,-75.573532,6.2939601,32
2010,105001017965,43.63848484848484,-75.573532,6.2939601,33
2011,105001017965,49.01538461538462,-75.573532,6.2939601,65
2012,105001017965,45,-75.573532,6.2939601,35
2013,105001017965,44.09803921568628,-75.573532,6.2939601,51
2004,105001019011,39.83826007013736,-75.616035,6.2679386,23
2005,105001019011,41.71961556948148,-75.616035,6.2679386,26
2006,105001019011,45.48499999999999,-75.616035,6.2679386,22
2007,105001019011,44.52000000000002,-75.616035,6.2679386,35
2008,105001019011,44.53243243243244,-75.616035,6.2679386,37
2009,105001019011,40.80553571428571,-75.616035,6.2679386,56
2010,105001019011,44.8205,-75.616035,6.2679386,40
2011,105001019011,46.70967741935484,-75.616035,6.2679386,31
2012,105001019011,44.26829268292683,-75.616035,6.2679386,41
2013,105001019011,43.52,-75.616035,6.2679386,25
2004,105001019062,38.58794066485237,-75.55722,6.2713356,68
2005,105001019062,43.43122478407256,-75.55722,6.2713356,98
2006,105001019062,43.98716814159293,-75.55722,6.2713356,113
2007,105001019062,45.15999999999998,-75.55722,6.2713356,127
2008,105001019062,45.81899999999999,-75.55722,6.2713356,60
2009,105001019062,44.2316216216216,-75.55722,6.2713356,111
2010,105001019062,42.01725663716815,-75.55722,6.2713356,113
2011,105001019062,48.07692307692308,-75.55722,6.2713356,65
2012,105001019062,44.76470588235294,-75.55722,6.2713356,68
2013,105001019062,42.98888888888889,-75.55722,6.2713356,90
2004,105001019194,40.98229098320007,-75.574944,6.3000627,96
2005,105001019194,44.42735072078868,-75.574944,6.3000627,117
2006,105001019194,43.8281188118812,-75.574944,6.3000627,101
2007,105001019194,43.82195312499998,-75.574944,6.3000627,128
2008,105001019194,43.54040322580649,-75.574944,6.3000627,124
2009,105001019194,43.41307692307687,-75.574944,6.3000627,130
2010,105001019194,41.99008264462812,-75.574944,6.3000627,121
2011,105001019194,43.91752577319588,-75.574944,6.3000627,97
2012,105001019194,41.50724637681159,-75.574944,6.3000627,69
2013,105001019194,42.28735632183908,-75.574944,6.3000627,87
2004,105001019330,40.46229096253713,-75.620056,6.2775636,48
2005,105001019330,43.76145867506663,-75.620056,6.2775636,48
2006,105001019330,43.20372881355937,-75.620056,6.2775636,59
2007,105001019330,46.3161904761905,-75.620056,6.2775636,63
2008,105001019330,42.02786885245902,-75.620056,6.2775636,61
2009,105001019330,43.5258695652174,-75.620056,6.2775636,46
2010,105001019330,44.92250000000001,-75.620056,6.2775636,44
2011,105001019330,44.62068965517241,-75.620056,6.2775636,58
2012,105001019330,45.78846153846154,-75.620056,6.2775636,52
2013,105001019330,42.19354838709678,-75.620056,6.2775636,62
2004,105001019429,39.43606779310439,-75.547188,6.2505121,117
2005,105001019429,43.76575795953924,-75.547188,6.2505121,165
2006,105001019429,44.92459119496852,-75.547188,6.2505121,159
2007,105001019429,45.73141242937849,-75.547188,6.2505121,177
2008,105001019429,43.2509271523179,-75.547188,6.2505121,151
2009,105001019429,43.95556291390726,-75.547188,6.2505121,151
2010,105001019429,41.78315000000001,-75.547188,6.2505121,200
2011,105001019429,43.92700729927007,-75.547188,6.2505121,137
2012,105001019429,43.81118881118881,-75.547188,6.2505121,143
2013,105001019429,42.68918918918919,-75.547188,6.2505121,148
2004,105001019453,41.30246536045858,-75.553963,6.295341,73
2005,105001019453,43.11911438084856,-75.553963,6.295341,79
2006,105001019453,43.39402061855672,-75.553963,6.295341,97
2007,105001019453,41.82916129032254,-75.553963,6.295341,155
2008,105001019453,43.16419047619048,-75.553963,6.295341,105
2009,105001019453,41.76987341772151,-75.553963,6.295341,79
2010,105001019453,40.61558441558443,-75.553963,6.295341,154
2011,105001019453,43.76582278481013,-75.553963,6.295341,158
2012,105001019453,41.7787610619469,-75.553963,6.295341,113
2013,105001019453,41.9,-75.553963,6.295341,110
2004,105001019534,38.34999961853028,-75.540901,6.2639179,10
2005,105001019534,44.35055584377713,-75.540901,6.2639179,18
2006,105001019534,41.45681818181818,-75.540901,6.2639179,22
2007,105001019534,43.53485714285715,-75.540901,6.2639179,35
2008,105001019534,42.57114285714285,-75.540901,6.2639179,35
2009,105001019534,40.47333333333333,-75.540901,6.2639179,24
2010,105001019534,39.82777777777777,-75.540901,6.2639179,27
2011,105001019534,45.09090909090909,-75.540901,6.2639179,22
2012,105001019534,45.62745098039215,-75.540901,6.2639179,51
2013,105001019534,42.62857142857143,-75.540901,6.2639179,35
2004,105001019674,39.20196396963937,-75.551125,6.2389994,56
2005,105001019674,44.5755558543735,-75.551125,6.2389994,72
2006,105001019674,44.87008333333333,-75.551125,6.2389994,120
2007,105001019674,44.7809433962264,-75.551125,6.2389994,106
2008,105001019674,44.98747368421054,-75.551125,6.2389994,95
2009,105001019674,46.64721518987339,-75.551125,6.2389994,79
2010,105001019674,44.94446428571432,-75.551125,6.2389994,112
2011,105001019674,47.67045454545455,-75.551125,6.2389994,88
2012,105001019674,46.18,-75.551125,6.2389994,100
2013,105001019674,45.01,-75.551125,6.2389994,100
2004,105001021199,39.15283276240031,-75.624771,6.253232,60
2005,105001021199,42.09728832568153,-75.624771,6.253232,59
2006,105001021199,44.03589743589745,-75.624771,6.253232,78
2007,105001021199,42.30793814432992,-75.624771,6.253232,97
2008,105001021199,41.88099009900991,-75.624771,6.253232,101
2009,105001021199,41.01054347826086,-75.624771,6.253232,92
2010,105001021199,42.71224719101127,-75.624771,6.253232,89
2011,105001021199,40.91954022988506,-75.624771,6.253232,87
2012,105001021199,42.8,-75.624771,6.253232,90
2013,105001021199,42.20388349514563,-75.624771,6.253232,103
2004,105001021547,41.57444381713867,-75.592667,6.2797604,27
2005,105001021547,44.31529449014103,-75.592667,6.2797604,17
2006,105001021547,44.76000000000001,-75.592667,6.2797604,32
2007,105001021547,45.47108108108107,-75.592667,6.2797604,37
2008,105001021547,44.6744827586207,-75.592667,6.2797604,29
2009,105001021547,46.25885714285715,-75.592667,6.2797604,35
2010,105001021547,44.19976744186048,-75.592667,6.2797604,43
2011,105001021547,50.11428571428571,-75.592667,6.2797604,35
2012,105001021547,48.66666666666666,-75.592667,6.2797604,39
2013,105001021547,45.08571428571429,-75.592667,6.2797604,35
2004,105001021636,40.59483278062608,-75.581558,6.2910647,180
2005,105001021636,42.20157018927641,-75.581558,6.2910647,172
2006,105001021636,42.65273437499999,-75.581558,6.2910647,128
2007,105001021636,43.07639175257726,-75.581558,6.2910647,194
2008,105001021636,42.43308641975312,-75.581558,6.2910647,162
2009,105001021636,41.40682926829265,-75.581558,6.2910647,164
2010,105001021636,42.22122580645162,-75.581558,6.2910647,155
2011,105001021636,46.55645161290322,-75.581558,6.2910647,124
2012,105001021636,45.73333333333333,-75.581558,6.2910647,135
2013,105001021636,43.54918032786885,-75.581558,6.2910647,122
2004,105001021873,40.12095181904142,-75.540833,6.2448974,63
2005,105001021873,42.99626529647643,-75.540833,6.2448974,83
2006,105001021873,43.39468750000001,-75.540833,6.2448974,64
2007,105001021873,44.52050000000001,-75.540833,6.2448974,60
2008,105001021873,41.94193548387096,-75.540833,6.2448974,62
2009,105001021873,42.48901408450705,-75.540833,6.2448974,71
2010,105001021873,40.23716049382717,-75.540833,6.2448974,81
2011,105001021873,43.52325581395349,-75.540833,6.2448974,86
2012,105001021873,43.625,-75.540833,6.2448974,88
2013,105001021873,42.49295774647887,-75.540833,6.2448974,71
2004,105001022101,38.85322546189831,-75.549202,6.2735777,31
2005,105001022101,43.1851430620466,-75.549202,6.2735777,35
2006,105001022101,43.25073170731708,-75.549202,6.2735777,41
2007,105001022101,44.25684210526317,-75.549202,6.2735777,38
2008,105001022101,46.23000000000001,-75.549202,6.2735777,23
2009,105001022101,43.14149999999999,-75.549202,6.2735777,20
2010,105001022101,43.45096774193548,-75.549202,6.2735777,31
2011,105001022101,41.42857142857143,-75.549202,6.2735777,21
2012,105001022101,44.69565217391305,-75.549202,6.2735777,23
2013,105001022101,41.64516129032258,-75.549202,6.2735777,31
2004,105001023965,39.93315716793663,-75.554726,6.3039351,19
2005,105001023965,45.67969697894472,-75.554726,6.3039351,33
2006,105001023965,43.55076923076926,-75.554726,6.3039351,39
2007,105001023965,43.1884482758621,-75.554726,6.3039351,58
2008,105001023965,42.86769230769232,-75.554726,6.3039351,78
2009,105001023965,43.91764705882349,-75.554726,6.3039351,102
2010,105001023965,41.16573529411767,-75.554726,6.3039351,136
2011,105001023965,44.62790697674419,-75.554726,6.3039351,86
2012,105001023965,44.8169014084507,-75.554726,6.3039351,71
2013,105001023965,41.89873417721519,-75.554726,6.3039351,79
2004,105001024073,39.59925674317054,-75.575523,6.2967968,377
2005,105001024073,43.16155910491943,-75.575523,6.2967968,340
2006,105001024073,43.87442196531777,-75.575523,6.2967968,346
2007,105001024073,45.45054726368154,-75.575523,6.2967968,402
2008,105001024073,43.98781170483456,-75.575523,6.2967968,393
2009,105001024073,42.94101562499998,-75.575523,6.2967968,384
2010,105001024073,43.57006696428566,-75.575523,6.2967968,448
2011,105001024073,45.13962264150943,-75.575523,6.2967968,265
2012,105001024073,43.72243346007605,-75.575523,6.2967968,263
2013,105001024073,42.26976744186047,-75.575523,6.2967968,215
2004,105001025844,40.14188827938504,-75.538521,6.297575,90
2005,105001025844,43.78771767408951,-75.538521,6.297575,92
2006,105001025844,44.91851851851852,-75.538521,6.297575,108
2007,105001025844,44.51691056910568,-75.538521,6.297575,123
2008,105001025844,44.49333333333335,-75.538521,6.297575,120
2009,105001025844,43.51224358974356,-75.538521,6.297575,156
2010,105001025844,42.58486486486487,-75.538521,6.297575,148
2011,105001025844,46.21212121212121,-75.538521,6.297575,165
2012,105001025844,44.86231884057971,-75.538521,6.297575,138
2013,105001025844,44.21004566210046,-75.538521,6.297575,219
2004,305001004854,40.47459432241079,-75.562263,6.2768116,37
2005,305001004854,42.28227294575084,-75.562263,6.2768116,44
2006,305001004854,44.3989090909091,-75.562263,6.2768116,55
2007,305001004854,47.46917647058824,-75.562263,6.2768116,85
2008,305001004854,43.74381818181817,-75.562263,6.2768116,55
2009,305001004854,44.22806451612901,-75.562263,6.2768116,62
2010,305001004854,45.81683333333336,-75.562263,6.2768116,60
2011,305001004854,47.70588235294117,-75.562263,6.2768116,51
2012,305001004854,46.875,-75.562263,6.2768116,48
2013,305001004854,45.59183673469388,-75.562263,6.2768116,49
2004,305001007594,41.76985661642892,-75.575592,6.3030405,70
2005,305001007594,45.34117687449736,-75.575592,6.3030405,51
2006,305001007594,45.19058823529414,-75.575592,6.3030405,51
2007,305001007594,45.07243902439026,-75.575592,6.3030405,82
2008,305001007594,44.41727272727274,-75.575592,6.3030405,66
2009,305001007594,46.10879310344825,-75.575592,6.3030405,58
2010,305001007594,46.74923076923078,-75.575592,6.3030405,78
2011,305001007594,50.09677419354838,-75.575592,6.3030405,62
2012,305001007594,47.5945945945946,-75.575592,6.3030405,74
2013,305001007594,49.61111111111111,-75.575592,6.3030405,54
2004,305001015287,38.29868366843775,-75.542122,6.2933974,38
2005,305001015287,42.84647058973125,-75.542122,6.2933974,51
2006,305001015287,43.06132075471702,-75.542122,6.2933974,53
2007,305001015287,43.3334693877551,-75.542122,6.2933974,49
2008,305001015287,42.05789473684212,-75.542122,6.2933974,57
2009,305001015287,41.0971212121212,-75.542122,6.2933974,66
2010,305001015287,42.50081081081085,-75.542122,6.2933974,74
2011,305001015287,44.64444444444445,-75.542122,6.2933974,45
2012,305001015287,44.95522388059702,-75.542122,6.2933974,67
2013,305001015287,42.40243902439025,-75.542122,6.2933974,82
2004,305001018022,43.96357100350516,-75.566353,6.2789259,14
2005,305001018022,42.75384664535522,-75.566353,6.2789259,52
2006,305001018022,41.60250000000004,-75.566353,6.2789259,60
2007,305001018022,42.47337837837839,-75.566353,6.2789259,74
2008,305001018022,40.40123076923078,-75.566353,6.2789259,65
2009,305001018022,39.42934426229507,-75.566353,6.2789259,61
2010,305001018022,44.55703703703703,-75.566353,6.2789259,27
2011,305001018022,41.76744186046512,-75.566353,6.2789259,43
2012,305001018022,40.98275862068966,-75.566353,6.2789259,58
2013,305001018022,41.78125,-75.566353,6.2789259,32
2004,305001018839,41.48222139146593,-75.550873,6.2339334,9
2005,305001018839,44.38833355903625,-75.550873,6.2339334,24
2006,305001018839,48.08000000000001,-75.550873,6.2339334,29
2007,305001018839,47.64021739130435,-75.550873,6.2339334,46
2008,305001018839,47.13914893617021,-75.550873,6.2339334,47
2009,305001018839,47.9321875,-75.550873,6.2339334,64
2010,305001018839,46.18276595744681,-75.550873,6.2339334,47
2011,305001018839,50.59090909090909,-75.550873,6.2339334,66
2012,305001018839,46.8955223880597,-75.550873,6.2339334,67
2013,305001018839,48.74545454545454,-75.550873,6.2339334,55
2004,305001019690,39.7444673903445,-75.532875,6.2299976,47
2005,305001019690,45.13000007911965,-75.532875,6.2299976,54
2006,305001019690,43.20530303030306,-75.532875,6.2299976,66
2007,305001019690,43.95328767123289,-75.532875,6.2299976,73
2008,305001019690,41.85858823529411,-75.532875,6.2299976,85
2009,305001019690,41.48714285714284,-75.532875,6.2299976,84
2010,305001019690,43.524,-75.532875,6.2299976,70
2011,305001019690,43.41558441558441,-75.532875,6.2299976,77
2012,305001019690,42.11111111111111,-75.532875,6.2299976,63
2013,305001019690,41.49295774647887,-75.532875,6.2299976,71
2004,305001022232,40.89111073811849,-75.609894,6.2739644,9
2005,305001022232,44.21000031062535,-75.609894,6.2739644,14
2006,305001022232,43.4136,-75.609894,6.2739644,25
2007,305001022232,45.037,-75.609894,6.2739644,20
2008,305001022232,45.7864705882353,-75.609894,6.2739644,17
2009,305001022232,43.989,-75.609894,6.2739644,30
2010,305001022232,43.57933333333333,-75.609894,6.2739644,45
2011,305001022232,44.45945945945946,-75.609894,6.2739644,37
2012,305001022232,42.61904761904762,-75.609894,6.2739644,42
2013,305001022232,43.11904761904762,-75.609894,6.2739644,42
